150	 4.833333333333333	20
1	5.4	9
2	5.0	7
3	5.7	9
4	3.9	5
5	5.4	6
6	4.2	5
7	4.6	5
8	5.0	5
9	5.2	9
10	5.4	8

Run 20
150	 5.1066666666666665	20
1	3.6	6
2	6.5	11
3	5.3	11
4	5.1	11
5	7.2	15
6	2.5	5
7	4.3	5
8	6.0	11
9	4.6	5
10	5.0	6

Run 21
150	 5.006666666666667	17
1	5.5	14
2	4.4	5
3	4.7	5
4	4.8	6
5	6.0	16
6	8.6	17
7	5.7	15
8	5.3	10
9	4.0	5
10	5.1	10

Run 22
150	 4.766666666666667	22
1	2.6	5
2	2.5	5
3	2.3	5
4	2.0	2
5	2.0	2
6	4.7	5
7	2.3	5
8	1.9	2
9	2.9	5
10	2.2	4

Run 23
150	 4.986666666666666	16
1	5.0	5
2	4.4	5
3	5.6	11
4	5.1	11
5	4.5	5
6	4.5	5
7	5.0	5
8	5.0	5
9	5.0	6
10	4.8	5

Run 24
150	 4.626666666666667	18
1	5.5	11
2	4.3	8
3	4.4	6
4	3.7	6
5	5.7	13
6	4.6	8
7	3.4	8
8	4.0	6
9	4.2	8
10	3.8	4

Run 25
150	 4.753333333333333	21
1	5.8	7
2	6.9	7
3	6.9	7
4	6.7	10
5	6.0	9
6	4.2	7
7	6.8	9
8	6.9	7
9	6.2	7
10	6.1	7

Run 26
150	 4.846666666666667	20
1	4.6	5
2	3.4	5
3	2.9	5
4	3.0	3
5	2.8	3
6	2.7	3
7	3.3	5
8	3.0	3
9	3.4	5
10	3.2	5

Run 27
150	 4.6466666666666665	17
1	1.3	4
2	2.4	8
3	2.2	5
4	2.3	8
5	0.9	1
6	3.2	8
7	1.9	11
8	2.0	8
9	2.5	5
10	1.2	3

Run 28
150	 4.713333333333333	22
1	7.1	9
2	5.8	9
3	1.6	9
4	4.3	9
5	5.2	8
6	7.8	9
7	8.7	9
8	8.2	9
9	8.8	9
10	4.2	7

Run 29
150	 4.66	17
1	4.9	6
2	5.9	6
3	5.0	6
4	5.9	6
5	7.3	9
6	5.9	6
7	6.0	6
8	5.4	6
9	4.2	6
10	6.0	6

Run 30
150	 4.973333333333334	18
1	2.2	5
2	2.6	6
3	2.3	5
4	2.6	5
5	4.7	6
6	2.4	6
7	2.6	6
8	2.0	2
9	3.1	5
10	2.6	5

